"","user","negative","positive","sentiment","lon","lat"
"3459","llChelseall",0,1,1,NA,NA
"3460","LLLwry",0,1,1,-94.6858998,46.729553
"3461","llyyssaamarie",0,1,1,NA,NA
"3462","LMegaparsec",1,0,-1,-86.800782,33.516824
"3463","lmfcrews",0,2,2,-78.6381787,35.7795897
"3464","LMGreen_",0,1,1,-82.9000751,32.1656221
"3465","LMOfficialTwit",0,1,1,NA,NA
"3466","lmorrisonTR",0,2,2,-81.4456706,40.4897871
"3467","lnrdmc",0,1,1,NA,NA
"3468","LocalAlienParty",0,1,1,-81.5582714,28.3575294
"3469","LockeTHimself",1,0,-1,-88.7878678,43.7844397
"3470","lodoc4reta",0,2,2,NA,NA
"3471","loganisnapping",1,2,1,-89.9134594,35.1170052
"3472","logicalhate",2,2,0,NA,NA
"3473","lois_rose23",0,1,1,NA,NA
"3474","lol_netflix",0,1,1,NA,NA
"3475","LolByem8",1,0,-1,NA,NA
"3476","Lolie_CH",1,0,-1,NA,NA
"3477","LoLornaMarie",1,0,-1,-118.2436849,34.0522342
"3478","lolsomya",0,1,1,NA,NA
"3479","LombardLoyLand",1,3,2,-118.3036388,34.0607067
"3480","Londied39",1,0,-1,-74.0059728,40.7127753
"3481","LoneWolf907",0,1,1,-118.286336,34.0240113
"3482","LookingForArika",0,2,2,-83.7341274,43.1775256
"3483","loonaclaus",1,0,-1,NA,NA
"3484","LooneyTunezz",0,1,1,-97.175363,32.8324224
"3485","LoonieSylverio",0,1,1,NA,NA
"3486","LopezMarketing1",0,1,1,NA,NA
"3487","lopsydrive",1,0,-1,NA,NA
"3488","LordBalvin",1,1,0,NA,NA
"3489","LordDarthBob",1,1,0,NA,NA
"3490","LordDrubie",0,2,2,-81.6017417,28.1614046
"3491","lordgamermon",1,1,0,-85.7584557,38.2526647
"3492","LordTavon",0,1,1,-76.8966397,38.9340002
"3493","Lorenzo2547",1,0,-1,-118.3520389,34.1176605
"3494","lorindamiddleb2",0,1,1,NA,NA
"3495","loripope6464",0,1,1,-122.6764815,45.5230622
"3496","loserkidrenee",0,1,1,-97.396381,27.8005828
"3497","LostGalaxy4",1,0,-1,-122.268562,37.862238
"3498","lostonwallst_",1,0,-1,-74.0059728,40.7127753
"3499","lotsofunstuff",0,1,1,NA,NA
"3500","louis3186",0,1,1,NA,NA
"3501","louisemariee",0,1,1,NA,NA
"3502","love_marie011",0,1,1,-86.5804473,35.5174913
"3503","love_osamushi",0,1,1,NA,NA
"3504","Loveable_June30",0,2,2,NA,NA
"3505","LoveDoge3",1,0,-1,NA,NA
"3506","lovelaughterlug",1,0,-1,NA,NA
"3507","lovelyjossss",1,0,-1,-118.2436849,34.0522342
"3508","lovemissakitty",1,0,-1,-89.4012302,43.0730517
"3509","Lovepink01_",0,1,1,-111.0937311,34.0489281
"3510","lovesimonspier",1,0,-1,NA,NA
"3511","LovetteOlivia",0,1,1,NA,NA
"3512","Loveyou_ashleyy",1,0,-1,NA,NA
"3513","LovingDr_",1,0,-1,NA,NA
"3514","LowZ98",0,2,2,-95.6161904,29.7025698
"3515","loytoy44",0,1,1,NA,NA
"3516","lozersclub",0,1,1,NA,NA
"3517","lrhudson1",0,1,1,NA,NA
"3518","lscuesta306",0,3,3,NA,NA
"3519","LSneli",0,1,1,22.937506,-30.559482
"3520","LTDementis",1,2,1,-77.4360481,37.5407246
"3521","ltsAlexxxx",0,2,2,NA,NA
"3522","lucascoleagency",1,0,-1,-122.6764815,45.5230622
"3523","lucawesome",1,0,-1,-115.1398296,36.1699412
"3524","luciahoff",0,1,1,-74.0059728,40.7127753
"3525","luciithemermaid",0,1,1,-73.9393554,40.8417082
"3526","Lucy736694411",1,0,-1,NA,NA
"3527","LuisaFdaPF",0,1,1,NA,NA
"3528","LuisRiversss",0,1,1,NA,NA
"3529","luiss187",1,0,-1,NA,NA
"3530","LuissAmbriz",0,1,1,NA,NA
"3531","lujan_idaly",0,1,1,-106.4850217,31.7618778
"3532","lukebb84",0,1,1,NA,NA
"3533","LukeHeller",1,0,-1,-118.2436849,34.0522342
"3534","LukeLampard1",1,1,0,NA,NA
"3535","LuluBiondolillo",0,1,1,NA,NA
"3536","lunakkat",0,1,1,NA,NA
"3537","lunamarie__",1,0,-1,NA,NA
"3538","lupitaval_",0,1,1,NA,NA
"3539","luthien327",0,1,1,NA,NA
"3540","Luupitaa99",0,1,1,NA,NA
"3541","LuzEqualsBeauty",1,0,-1,-116.8155859,33.9294944
"3542","luzfernanndez",0,1,1,-63.616672,-38.416097
"3543","Luzmi007",0,1,1,-66.590149,18.220833
"3544","lvjenr",2,0,-2,-115.1398296,36.1699412
"3545","lwin3u",0,2,2,NA,NA
"3546","LxryMgazinee",0,1,1,NA,NA
"3547","Lyan_Marie28",0,1,1,NA,NA
"3548","Lyrraga",0,1,1,-118.1445155,34.1477849
"3549","LysetteMelendez",0,1,1,NA,NA
"3550","lyssadeer_987",0,1,1,NA,NA
"3551","LyssaRae99",0,1,1,-73.087749,41.6032207
"3552","Lyyssa_6",0,1,1,-97.9413941,29.8832749
"3553","M_B_Menges",1,1,0,-99.9018131,31.9685988
"3554","m_carrG",0,1,1,NA,NA
"3555","M_Gaw",0,1,1,NA,NA
"3556","m_nwwn1",1,1,0,NA,NA
"3557","m0ccha616",0,1,1,NA,NA
"3558","M1ch33ll3",0,1,1,NA,NA
"3559","M1J1S1",0,1,1,NA,NA
"3560","M374N014",1,0,-1,NA,NA
"3561","MABAM25",0,1,1,-76.2183417,40.0275462
"3562","mabaronlovesgg",1,1,0,NA,NA
"3563","mac_1630",1,0,-1,-117.867653,33.7454725
"3564","mackaysuzie",2,0,-2,NA,NA
"3565","MackDazzle",0,1,1,NA,NA
"3566","mackie_here",0,1,1,NA,NA
"3567","MadAdage",1,0,-1,-74.0059728,40.7127753
"3568","madadric",1,0,-1,145.9706647,-41.4545196
"3569","madalynn_mokwa",0,1,1,-81.6943605,41.49932
"3570","MadasynA",0,1,1,-78.8783689,42.8864468
"3571","MadBroadcasting",1,0,-1,NA,NA
"3572","maddayyylmao",2,0,-2,NA,NA
"3573","maddie92508",0,1,1,NA,NA
"3574","madelynnpigg22",0,2,2,NA,NA
"3575","madi_tamichi",2,0,-2,NA,NA
"3576","madibowenn",0,1,1,-74.0059728,40.7127753
"3577","madijoyy",0,2,2,NA,NA
"3578","madison_norman1",0,1,1,-117.9189742,33.8120918
"3579","MadlibLovingBot",0,1,1,-106.346771,56.130366
"3580","madmanmimk",1,1,0,-1.4785737,54.8861515
"3581","maelduin_ross",0,1,1,-71.109152,42.3458622
"3582","maggiereisinger",0,1,1,NA,NA
"3583","MAGGYisme",0,1,1,123.8854366,10.3156992
"3584","MagicalAbby94",0,1,1,NA,NA
"3585","MagicByMindy",0,1,1,NA,NA
"3586","Magnus__Rex",0,2,2,NA,NA
"3587","magss_22",0,1,1,NA,NA
"3588","mahagold89",3,0,-3,-111.8910474,40.7607793
"3589","mahajansid",1,0,-1,77.2123613,28.6299503
"3590","Mahim_Maher",0,2,2,67.2847875,25.0700428
"3591","maiden3392",1,0,-1,-110.926479,32.2217429
"3592","maiyadeleon",0,1,1,NA,NA
"3593","majesdane",1,0,-1,-121.9278292,36.5499755
"3594","MajicSwanson",0,1,1,-74.0059728,40.7127753
"3595","majozajo",0,1,1,19.699024,48.669026
"3596","Makaela_Jade",0,1,1,NA,NA
"3597","Makaylaseals00",0,1,1,-80.0053176,35.9556923
"3598","MakeChesterhapi",0,1,1,-80.1448023,40.7866883
"3599","MakenzieRivera_",0,1,1,-74.0059728,40.7127753
"3600","Mal_Carter1",0,1,1,-71.3161718,42.6334247
"3601","malgordon",2,0,-2,115.8604572,-31.9505269
"3602","malhy293",1,1,0,NA,NA
"3603","malik3706",0,2,2,NA,NA
"3604","mallorymallari",0,1,1,-122.2711137,37.8043637
"3605","mallorymerth",1,0,-1,NA,NA
"3606","mamacita_citaxo",1,0,-1,NA,NA
"3607","mamamoose_",1,0,-1,NA,NA
"3608","mamasweetpea_",1,0,-1,NA,NA
"3609","mamgustella",1,2,1,NA,NA
"3610","MamieGaba",0,1,1,NA,NA
"3611","man_dawg76",1,0,-1,NA,NA
"3612","manchelster",1,0,-1,-93.0899578,44.9537029
"3613","mandy_den",0,1,1,-118.2436849,34.0522342
"3614","MandyyTayylor",2,0,-2,NA,NA
"3615","mannyblvd17",1,0,-1,-119.4179324,36.778261
"3616","MannyCara",1,0,-1,NA,NA
"3617","mannylaflame",1,0,-1,-84.4277001,33.6407282
"3618","manonthemoonpgh",1,0,-1,-79.9958864,40.4406248
"3619","MansaOdoom",1,1,0,NA,NA
"3620","maraschino",1,0,-1,NA,NA
"3621","marbitak",0,1,1,NA,NA
"3622","marcgraser",1,0,-1,-118.431884,33.996469
"3623","marchaela9",0,1,1,NA,NA
"3624","MArchon6",2,1,-1,NA,NA
"3625","MarcieAllen",1,0,-1,-78.866111,43.077222
"3626","Marco_Palo_",1,1,0,NA,NA
"3627","MarcQuill",1,0,-1,-79.3831843,43.653226
"3628","marcusgirlfrie1",0,3,3,-117.1610838,32.715738
"3629","marcusmash",1,0,-1,NA,NA
"3630","margaritaviera",0,1,1,-74.0059728,40.7127753
"3631","margaritawyld",0,2,2,-122.9573563,50.1163196
"3632","MargoSilverman",0,1,1,NA,NA
"3633","maria_agudelo15",1,1,0,-80.1917902,25.7616798
"3634","MARiAELENAX0",0,1,1,NA,NA
"3635","MariaMatthews5",2,0,-2,138.6007456,-34.9284989
"3636","MarianaAmariz",1,0,-1,NA,NA
"3637","MarianaF1D",0,1,1,NA,NA
"3638","maricar1985",0,4,4,124.1198102,9.800987
"3639","mariecarrie23",0,1,1,-85.6023643,44.3148443
"3640","Mariesfashion1",1,0,-1,-117.4346964,34.4340385
"3641","mariiaavilla",0,1,1,-122.3320708,47.6062095
"3642","mariiiichuyy",1,0,-1,-87.6297982,41.8781136
"3643","mariiiiposssaaa",1,0,-1,NA,NA
"3644","MarinaDelRayy_",1,0,-1,NA,NA
"3645","marinemarco385",0,1,1,NA,NA
"3646","MarioandSonic99",0,3,3,-84.5037164,38.0405837
"3647","mariobitsize",0,10,10,-83.2173971,36.5298107
"3648","marisalnorelli",0,1,1,-79.8072611,40.164543
"3649","marisol_petrell",0,1,1,NA,NA
"3650","MarisolMonster",5,0,-5,NA,NA
"3651","marissa_staller",2,0,-2,-86.158068,39.768403
"3652","marissaa_j",0,1,1,NA,NA
"3653","marissaelainee",3,0,-3,-95.3010624,32.3512601
"3654","Marixa_ramirez",0,1,1,NA,NA
"3655","MarkBiddiss",1,0,-1,-0.1277583,51.5073509
"3656","marketcheetah",1,0,-1,NA,NA
"3657","marketing_dell",0,1,1,NA,NA
"3658","marketstocknews",3,0,-3,NA,NA
"3659","MarkusTheMormon",2,1,-1,-88.8272599,31.1087958
"3660","marlenv__",0,1,1,-97.1010001,32.9094781
"3661","marlinchamber11",0,1,1,NA,NA
"3662","marlo_knapp",1,0,-1,-73.9712488,40.7830603
"3663","MarPucca_",0,1,1,NA,NA
"3664","marryyylomeli",1,0,-1,-117.867653,33.7454725
"3665","marshallzen",1,0,-1,-81.5157535,27.6648274
"3666","MartinA_MFIC",1,0,-1,-118.2436849,34.0522342
"3667","martincardoso52",0,1,1,NA,NA
"3668","Marvel38667412",0,1,1,NA,NA
"3669","MarvelMash",0,1,1,-117.1610838,32.715738
"3670","marvelnerd127",0,3,3,-72.458236,41.9172826
"3671","MarvelousRealm",3,0,-3,NA,NA
"3672","masa_edana",1,0,-1,NA,NA
"3673","MashburnDevon",0,2,2,-95.712891,37.09024
"3674","Masonatorr",1,0,-1,NA,NA
"3675","MasonGrant_4",1,1,0,-80.7014662,41.1539465
"3676","MasterOfFury",2,0,-2,NA,NA
"3677","matako165",0,1,1,NA,NA
"3678","mathesonscott1",2,2,0,-85.6331856,36.986872
"3679","matiaspxz",0,1,1,NA,NA
"3680","MatPDouglas",1,0,-1,-73.087749,41.6032207
"3681","mattblackwood",0,1,1,-118.2436849,34.0522342
"3682","mattburggraeve",0,1,1,2.7657959,48.8784616
"3683","MattGlobeHols",0,1,1,-1.5523023,53.8044089
"3684","MatthewACherry",0,1,1,-121.9278292,36.5499755
"3685","MatthewElmslie",1,0,-1,NA,NA
"3686","MatthewFafalios",0,2,2,-79.3831843,43.653226
"3687","MatthewKlekner",1,0,-1,NA,NA
"3688","Matthewloz88",2,0,-2,NA,NA
"3689","matthewpolen",0,1,1,NA,NA
"3690","MatthewRay4L",1,1,0,-98.4936282,29.4241219
"3691","MatthewTrotman",1,0,-1,-77.39628,25.03428
"3692","MattLeon1",0,1,1,-63.616672,-38.416097
"3693","matty_boh",1,1,0,-76.8465759,39.1782693
"3694","MattyG_Funk",1,0,-1,NA,NA
"3695","Mattypi0225",0,1,1,-118.2436849,34.0522342
"3696","mattzitron",0,1,1,-77.0629412,38.9202743
"3697","mauipercocet",1,0,-1,NA,NA
"3698","maumeemomma",0,1,1,-81.958121,28.954032
"3699","MaureenWiley",1,0,-1,NA,NA
"3700","mauriskiez",1,0,-1,NA,NA
"3701","Mawusiclothing",1,0,-1,NA,NA
"3702","maxeeeeen",0,1,1,-115.1398296,36.1699412
"3703","maxgkeller",2,0,-2,-118.4911912,34.0194543
"3704","maximinalecler4",0,1,1,NA,NA
"3705","MaxiSolidRed",0,1,1,-149.4936733,64.2008413
"3706","MaxSyntax00",0,1,1,NA,NA
"3707","maxx___________",4,2,-2,-86.1349019,40.2671941
"3708","MaxZousan",2,0,-2,NA,NA
"3709","maya_enos",0,1,1,NA,NA
"3710","mayaamm2",1,0,-1,-81.5157535,27.6648274
"3711","MaybeItsJesiel",1,0,-1,-95.712891,37.09024
"3712","mayday22",0,3,3,-99.9018131,31.9685988
"3713","MayhallCaleb",0,1,1,-87.6675292,34.7448112
"3714","mbdcares",1,0,-1,NA,NA
"3715","mbowling121",0,4,4,-120.8958242,38.8375215
"3716","mbritton444",0,1,1,NA,NA
"3717","mc_ricochet",2,0,-2,-0.1277583,51.5073509
"3718","mcgee_gorgo",1,0,-1,-95.712891,37.09024
"3719","mcheroes224",1,0,-1,NA,NA
"3720","McKaylaStorms",0,1,1,-84.2984889,30.4418778
"3721","mckrackin5324",0,1,1,NA,NA
"3722","McLean___Will",1,0,-1,NA,NA
"3723","MCleesattle",0,1,1,-86.9716741,34.8028661
"3724","mcmihelk_brenda",3,3,0,NA,NA
"3725","McNeillbooks",0,1,1,-95.712891,37.09024
"3726","mcterzakis",2,0,-2,NA,NA
"3727","mctony",0,2,2,-117.1610838,32.715738
"3728","MCUfeld",0,1,1,NA,NA
"3729","md_presley",1,1,0,NA,NA
"3730","MDystopian",1,1,0,NA,NA
"3731","meaganlouann",1,2,1,NA,NA
"3732","MechWarriorNY",1,0,-1,NA,NA
"3733","MedeaExpert",3,0,-3,-121.6957863,37.931868
"3734","MediaBot",0,1,1,-117.1610838,32.715738
"3735","MediaExposedDay",2,0,-2,NA,NA
"3736","Meenah_SE",0,1,1,NA,NA
"3737","meg_angstadt",1,1,0,NA,NA
"3738","megan_rucky",1,0,-1,NA,NA
"3739","meganhuntley",0,1,1,-79.3831843,43.653226
"3740","MeganPetersenn",0,1,1,NA,NA
"3741","meganshaye__",1,1,0,NA,NA
"3742","megaraofgreece",1,0,-1,21.824312,39.074208
"3743","MegGaytan",0,1,1,NA,NA
"3744","meghanmahoney16",1,0,-1,-121.4943996,38.5815719
"3745","megyn_drury88",0,1,1,NA,NA
"3746","mejoramihogar",3,1,-2,NA,NA
"3747","mekenzieepaigee",0,1,1,-82.907123,40.4172871
"3748","melaaaloser",0,1,1,-115.1431709,36.1085197
"3749","melaaanie__",0,1,1,NA,NA
"3750","melanie_919",0,1,1,-119.4179324,36.778261
"3751","melanie2699",0,1,1,NA,NA
"3752","melanieee_m51",0,1,1,NA,NA
"3753","melaniepanagi",0,1,1,-94.648329,38.913449
"3754","MelbUnitedHQ",0,1,1,144.9630576,-37.8136276
"3755","melgauna1",0,1,1,NA,NA
"3756","Melissa_MM4",0,1,1,NA,NA
"3757","MelissaArmo",1,0,-1,-74.0059728,40.7127753
"3758","melixfernandez",0,1,1,NA,NA
"3759","melvnie_",0,1,1,-99.9018131,31.9685988
"3760","memoelizalde",0,1,1,-64.2912369,-36.620922
"3761","Mendoza_Ash",0,1,1,NA,NA
"3762","meowzzzzzzzzz",1,0,-1,NA,NA
"3763","merbunny",1,0,-1,NA,NA
"3764","mercedesliptak1",0,1,1,NA,NA
"3765","mercedezlechuga",0,1,1,NA,NA
"3766","MerchantofMilan",1,1,0,NA,NA
"3767","MeredithAngel99",0,1,1,NA,NA
"3768","merlotmommy",0,1,1,-122.6764815,45.5230622
"3769","mermaidofhyrule",1,0,-1,-119.9683347,38.944525
"3770","Merolaff",0,1,1,-120.7401385,47.7510741
"3771","Mers0274",1,0,-1,NA,NA
"3772","Mescudijoe",0,4,4,NA,NA
"3773","mesharif",0,1,1,-77.476435,43.076124
"3774","Messy_Mom",1,1,0,-86.7816016,36.1626638
"3775","MetaGamerExE",2,0,-2,NA,NA
"3776","metaverseNYC",0,1,1,-74.0086323,40.7162692
"3777","Method2TheMagic",0,1,1,NA,NA
"3778","MexicanBertAW",1,0,-1,NA,NA
"3779","mexicancupcake",1,0,-1,NA,NA
"3780","mfadonohue",1,0,-1,NA,NA
"3781","mgenizaTWDC",0,1,1,-118.2436849,34.0522342
"3782","MGTRRZ",1,0,-1,NA,NA
"3783","mhall23",0,1,1,NA,NA
"3784","mhowe1980",2,0,-2,-120.760297,37.6387135
"3785","MiaMarkenroth",1,0,-1,14.1617876,57.7826137
"3786","micaela_pelayo",0,1,1,NA,NA
"3787","MicahHarshaw",1,3,2,-86.158068,39.768403
"3788","micahshanelle",0,1,1,-97.8247278,30.3982989
"3789","miceears",4,8,4,NA,NA
"3790","michael_dunn",0,1,1,NA,NA
"3791","michael_loz",1,0,-1,NA,NA
"3792","Michael34144808",0,1,1,NA,NA
"3793","Michaelaisswag",3,3,0,NA,NA
"3794","michaelcabangba",0,3,3,-73.4081575,41.117744
"3795","MichaelChiuve",1,0,-1,-71.0119948,42.4084302
"3796","Michaelfortin16",1,0,-1,NA,NA
"3797","michaelmohan",1,0,-1,-118.2436849,34.0522342
"3798","MichaelPacholek",1,0,-1,-74.4115246,40.4333407
"3799","MichaelTroyan1",3,3,0,-119.4179324,36.778261
"3800","Micharty",1,0,-1,NA,NA
"3801","michelafrancis",1,1,0,NA,NA
"3802","MicheleDobson84",0,4,4,-81.3792365,28.5383355
"3803","michellely143",0,1,1,NA,NA
"3804","MichelleMangine",0,1,1,NA,NA
"3805","michikobushnel1",0,1,1,NA,NA
"3806","Mick_Mrt",0,3,3,73.898211,18.481477
"3807","MickeyTips",0,1,1,-78.6568942,37.4315734
"3808","micmac99",0,2,2,-111.8314724,33.4151843
"3809","midelgado_12",1,1,0,-81.9498042,28.0394654
"3810","midgaardian",0,3,3,-94.6858998,46.729553
"3811","midnightwinters",0,1,1,NA,NA
"3812","MightaZerie",2,2,0,NA,NA
"3813","migueltovar",0,1,1,-92.9475061,17.989456
"3814","Miira_andaa22",0,1,1,NA,NA
"3815","MiiSeeks",4,0,-4,NA,NA
"3816","Mike_W_Weir",1,0,-1,-64.7782313,46.0878165
"3817","mike_wazowskyee",0,1,1,NA,NA
"3818","Mike94002447",1,0,-1,-74.0059728,40.7127753
"3819","mikegermosen",0,1,1,-65.9626213,18.3803255
"3820","mikelapaglia436",0,1,1,NA,NA
"3821","MikePark21",0,1,1,-74.0059728,40.7127753
"3822","mikewilson716",0,1,1,NA,NA
"3823","MikeyBarbs",1,0,-1,-75.312064,39.9030751
"3824","MikieFlood",0,2,2,-6.2603097,53.3498053
"3825","mikqelq",2,0,-2,NA,NA
"3826","MikyWolfe",0,1,1,NA,NA
"3827","Mila_Sanze",0,1,1,NA,NA
"3828","miles_jordan12",1,0,-1,NA,NA
"3829","MilesYo_",0,1,1,NA,NA
"3830","milkyshuaa",0,1,1,NA,NA
"3831","MillCityComic",1,0,-1,-71.1550451,41.7014912
"3832","MillennialShlub",2,0,-2,NA,NA
"3833","Miller_Hyatt",1,1,0,-81.0348144,34.0007104
"3834","MillsBlake",1,0,-1,-90.1994042,38.6270025
"3835","Millz2BeMade",1,0,-1,NA,NA
"3836","MiloEspen",0,2,2,NA,NA
"3837","mimithesinger17",1,0,-1,-75.977985,36.8529263
"3838","Mina_Char25",2,0,-2,NA,NA
"3839","mina_loi",0,1,1,4.4914891,50.2797648
"3840","mindheist",0,1,1,NA,NA
"3841","MindofDisney",0,2,2,-92.4801989,44.0121221
"3842","MindsLOFT",0,3,3,4.469936,50.503887
"3843","MiniToyLove",0,1,1,NA,NA
"3844","Minockwhe",0,1,1,-80.1917902,25.7616798
"3845","MinorityReview",1,0,-1,72.8776559,19.0759837
"3846","MintySkulls",1,1,0,-95.712891,37.09024
"3847","Miranda_Raquel9",0,1,1,NA,NA
"3848","miriummatta",1,0,-1,NA,NA
"3849","MiroslavaCl",0,1,1,NA,NA
"3850","mis_cue",1,0,-1,NA,NA
"3851","MiskeenBoy",0,1,1,-104.8319195,39.7294319
"3852","misochibii",1,0,-1,105.8021808,15.1219947
"3853","MissGleek2",0,1,1,-104.9763983,38.9041151
"3854","MissionLibrary",0,1,1,-106.4850217,31.7618778
"3855","MissMason",1,0,-1,-74.0702522,40.6013532
"3856","missoleahh",0,1,1,NA,NA
"3857","missymetz",1,0,-1,-81.5157535,27.6648274
"3858","MisterClear",0,1,1,-81.3792365,28.5383355
"3859","MisterMischa",2,0,-2,NA,NA
"3860","Misterode_",0,1,1,NA,NA
"3861","misterversteeg",0,1,1,5.0403003,52.0177649
"3862","MistLibrarian",1,0,-1,NA,NA
"3863","mistolejarpad",0,1,1,NA,NA
"3864","mitch_black4012",1,0,-1,-81.0343294,29.0596413
"3865","Mitch_John573",0,1,1,-122.3320708,47.6062095
"3866","mitch_leonard1",0,3,3,NA,NA
"3867","Mitchekie",0,1,1,NA,NA
"3868","Miyo286",0,1,1,NA,NA
"3869","mizimer",1,0,-1,NA,NA
"3870","MizzBecky_21",1,0,-1,-84.2700179,37.8393332
"3871","MizzCreme",1,0,-1,-112.3549353,33.6408766
"3872","MJ_Dizzle",1,0,-1,-94.648329,38.913449
"3873","MJYOY007",0,1,1,NA,NA
"3874","MKJenn82",0,1,1,-81.5157535,27.6648274
"3875","mkoroleva",1,0,-1,-122.0651819,37.9100783
"3876","MKPony",1,0,-1,-81.5828036,28.4195788
"3877","mleiman1",0,2,2,-74.0059728,40.7127753
"3878","MLKstudios_",1,0,-1,NA,NA
"3879","MlleDemolie",0,3,3,NA,NA
"3880","mlnostalgia",0,1,1,-74.4056612,40.0583238
"3881","mlse",1,0,-1,-79.3831843,43.653226
"3882","MLutherr",0,1,1,NA,NA
"3883","mmlfan98",1,0,-1,NA,NA
"3884","MO_DEE_VATOR",0,1,1,NA,NA
"3885","MoaniePandium",0,1,1,NA,NA
"3886","moblordTV",0,2,2,-90.1994042,38.6270025
"3887","modeldaydreams",0,1,1,NA,NA
"3888","Moe__Mouse",1,0,-1,-117.9189742,33.8120918
"3889","MogarPrime17",1,0,-1,NA,NA
"3890","moirafae",1,0,-1,-104.990251,39.7392358
"3891","Mokenelarethab2",1,0,-1,NA,NA
"3892","mollyhiltonmh1",0,1,1,-95.884659,36.0115757
"3893","mollyjane_k",1,0,-1,-87.6297982,41.8781136
"3894","MollyluMelon",0,1,1,NA,NA
"3895","mollymc_15",0,1,1,-4.2026458,56.4906712
"3896","mollymetroid",1,0,-1,-106.346771,56.130366
"3897","momendeavors",0,1,1,-111.0937311,34.0489281
"3898","mommamomster",0,1,1,NA,NA
"3899","MommaShyButt",1,1,0,NA,NA
"3900","Mommickeyme1",0,2,2,-80.8431267,35.2270869
"3901","mommysnippets",1,0,-1,-99.9018131,31.9685988
"3902","MoMoneyMoretti",1,1,0,NA,NA
"3903","momsreview4you",2,1,-1,-111.654923,40.114955
"3904","momwifebusylife",0,2,2,-120.7401385,47.7510741
"3905","mondocomics2013",1,3,2,NA,NA
"3906","MondoReyes",1,0,-1,NA,NA
"3907","MoneySvgParent",1,0,-1,-95.3698028,29.7604267
"3908","Monicaaa_rubio",1,0,-1,NA,NA
"3909","MonicaRosales06",0,1,1,NA,NA
"3910","monicazyoung",0,2,2,-118.2436849,34.0522342
"3911","moniquejasmine_",0,1,1,-98.1633432,26.3017374
"3912","monissss__22",0,1,1,-122.1935931,39.5243265
"3913","moomusician",1,0,-1,-81.4735257,28.4720521
"3914","morbius246",0,1,1,-86.1349019,40.2671941
"3915","morebookstofind",1,0,-1,-104.8213634,38.8338816
"3916","morewless",1,0,-1,-117.8311428,33.7174708
"3917","MorganDavii",1,0,-1,-82.9000751,32.1656221
"3918","morgandawn6",1,0,-1,NA,NA
"3919","morganglory",1,0,-1,-118.2600034,34.0364166
"3920","MorganMerylArt",0,1,1,NA,NA
"3921","MorganSibbett",0,2,2,NA,NA
"3922","morganwick",2,0,-2,NA,NA
"3923","morgssdamonn",0,1,1,NA,NA
"3924","morhan_yoot",1,0,-1,NA,NA
"3925","Moroccanews",1,0,-1,-7.09262,31.791702
"3926","Morrow_7",4,0,-4,-0.4666546,52.1359729
"3927","mose138",0,3,3,NA,NA
"3928","Moski1213",0,1,1,-85.5872286,42.2917069
"3929","MostADD",0,1,1,-89.3985283,40.6331249
"3930","motherof4in2014",1,2,1,NA,NA
"3931","Mothissing",0,1,1,NA,NA
"3932","motivation_our",0,1,1,110.3694896,-7.7955798
"3933","motivationlq",0,1,1,NA,NA
"3934","MotorcitymyaMya",0,1,1,NA,NA
"3935","Mouellette139",2,1,-1,-70.4533844,43.4925843
"3936","mountainkinq",1,0,-1,-89.5281432,43.0999593
"3937","MouseEaredWorld",2,2,0,NA,NA
"3938","Mousesteps",0,1,1,-81.5157535,27.6648274
"3939","MoustacheMoe",2,0,-2,NA,NA
"3940","MOVIEFAN993",4,5,1,-95.712891,37.09024
"3941","Moviefanatic10",1,0,-1,NA,NA
"3942","MovieFilesLive",0,2,2,-90.1994042,38.6270025
"3943","MovieGainz",1,0,-1,NA,NA
"3944","moviesharkd",0,2,2,NA,NA
"3945","MoviesNewsdaily",0,1,1,-76.2177046,43.106456
"3946","MoviesTVREDEF",0,1,1,NA,NA
"3947","movieweb",0,1,1,NA,NA
"3948","mpg25mary",0,1,1,-92.022389,30.223909
"3949","mphholdings",1,0,-1,78.96288,20.593684
"3950","mplikespotatoes",0,1,1,-122.2913078,37.8271784
"3951","mporche13",0,1,1,NA,NA
"3952","mprsofficial",3,0,-3,-81.4501318,30.5903199
"3953","Mr_MITCHELL_2_U",1,0,-1,NA,NA
"3954","Mr_Neviks",1,1,0,NA,NA
"3955","MrAustinMK",1,0,-1,-105.7820674,39.5500507
"3956","mrbrockvond",1,0,-1,-123.4307413,48.118146
"3957","MrCAPiscool21",1,0,-1,-122.3320708,47.6062095
"3958","mrchrissmith",1,0,-1,-116.419389,34.9592083
"3959","MrDaanyaalKhan",1,0,-1,-74.3855086,39.5689932
"3960","MrDanePrince",1,1,0,NA,NA
"3961","MrEaglesNation",1,0,-1,-76.9455296,38.8140024
"3962","mrfahrenheit03",0,2,2,NA,NA
"3963","MrGammaGuy",1,0,-1,NA,NA
"3964","MrIncr5dible",2,1,-1,NA,NA
"3965","mrjintheuk",2,1,-1,-0.1277583,51.5073509
"3966","MrLappen",0,3,3,NA,NA
"3967","MrMagikDaBoss",0,1,1,28.2292712,-25.7478676
"3968","mrmikeschulz",1,0,-1,-79.3831843,43.653226
"3969","MrMixPixLix",6,5,-1,NA,NA
"3970","mrmrstig1",2,1,-1,-89.3985283,32.3546679
"3971","MrNashvilleTalk",3,1,-2,-86.7816016,36.1626638
